geneName	family
EOY14906	1626
EOX91871	1626
EOY15444	1626
EOY22507	1626
EOY01628	1626
EOX91953	1626
EOY22135	1626
EOY01631	1626
EOX92982	1626
EOY03791	1626
EOX99096	1626
EOY23934	1626
EOY17388	1626
EOY15523	1626
EOY23033	1626
EOX99786	1626
EOY23041	1626
EOX98615	1626
EOX99779	1626
EOY24583	1626
EOY03792	1626
EOX96140	1626
EOY27872	1626
EOY16445	1626
EOY09182	1626
EOY02837	1626
EOY17404	1626
EOY27744	1626
EOX96136	1626
EOX97243	1626
EOY30051	1626
EOY26981	1627
EOY01413	1627
EOY30574	1627
EOY23957	1627
EOY26983	1627
EOY33372	1628
EOX91728	1628
EOY09802	1629
EOY02591	1629
EOY22299	1629
EOY02590	1629
EOY00709	1629
EOY00707	1629
EOY09896	1629
EOY05625	1632
EOY11329	1632
EOY25015	1632
EOX93551	1632
EOX95347	1632
EOY16289	1632
EOX97210	1632
EOY18661	1633
EOY34376	1633
EOY15019	1635
EOX91100	1635
EOY30585	1635
EOY15852	1635
EOX98956	1635
EOX90577	1635
EOX92601	1638
EOX90940	1638
EOY16492	1638
EOY23111	1638
EOY23772	1638
EOY15975	1638
EOY02565	1638
EOY21819	1638
EOY18092	1638
EOY01732	1638
EOY24082	1638
EOY16464	1638
EOX94417	1638
EOY01943	1638
EOY25318	1638
EOX96077	1638
EOY17695	1638
EOY04959	1638
EOY09070	1638
EOY06062	1638
EOX96072	1638
EOY01390	1640
EOY22623	1640
EOX99631	1640
EOY07848	1641
EOY23975	1641
EOX96750	1641
EOY05897	1643
EOY33916	1643
EOY19676	1643
EOY19674	1643
EOY19672	1643
EOY01890	1644
EOY10715	1644
EOY09603	1648
EOY12084	1648
EOX92893	1648
EOY33484	1648
EOY33482	1648
EOY12083	1648
EOY09597	1648
EOX92894	1648
EOY09601	1648
EOY12087	1648
EOY05680	1650
EOY11138	1650
EOX91433	1655
EOX91429	1655
EOY14431	1655
EOY27419	1655
EOX91430	1655
EOY25699	1656
EOY25700	1656
EOY09884	1656
EOY06728	1656
EOX91885	1661
EOX91555	1661
EOX91887	1661
EOY20531	1661
EOY23781	1661
EOY15101	1661
EOX92372	1661
EOX91554	1661
EOX98363	1661
EOX91886	1661
EOX91889	1661
EOX91888	1661
EOX94212	1664
EOX93875	1664
EOY21648	1664
EOY16729	1664
EOY03108	1664
EOY19076	1664
EOY32484	1664
EOY16803	1664
EOY21561	1664
EOY08722	1664
EOY19296	1664
EOY08220	1664
EOX93123	1664
EOY13860	1664
EOY32250	1664
EOY20461	1664
EOY28481	1666
EOY28482	1666
EOY12751	1666
EOX99226	1666
EOY12708	1666
EOX95644	1666
EOY14547	1667
EOX98209	1667
EOX91370	1667
EOY09046	1670
EOY32134	1670
EOY30723	1670
EOY19923	1670
EOY13858	1671
EOY16856	1671
EOY16995	1671
EOY21332	1671
EOY12827	1675
EOY12824	1675
EOY33039	1675
EOY33037	1675
EOY12825	1675
EOY15162	1675
EOY13236	1684
EOY13235	1684
EOY20513	1684
EOY13638	1685
EOY17400	1685
EOY31886	1685
EOY13158	1686
EOY13151	1686
EOY21905	1687
EOY13823	1687
EOY03521	1687
EOY10726	1687
EOX98281	1688
EOY03774	1688
EOX91472	1688
EOY01644	1688
EOX91444	1688
EOY20662	1692
EOY01386	1692
EOY01387	1692
EOY29490	1692
EOY28674	1693
EOY26742	1693
EOX99701	1695
EOY02882	1695
EOX92580	1695
EOY09273	1695
EOY22583	1695
EOX98865	1695
EOY01745	1697
EOY03618	1697
EOY22003	1697
EOY29921	1699
EOY29918	1699
EOY08310	1699
EOY27112	1699
EOY22896	1699
EOY08303	1699
EOY10152	1699
EOY24421	1699
EOY17029	1702
EOY32331	1702
EOY27693	1702
EOY26230	1702
EOY25986	1702
EOY31695	1702
EOY26247	1702
EOY25991	1702
EOY31715	1706
EOY25715	1706
EOX93980	1706
EOY28172	1708
EOY19269	1708
EOX93775	1708
EOY27096	1708
EOY28555	1708
EOY28572	1708
EOY28542	1708
EOY28588	1708
EOY28549	1708
EOY26483	1709
EOY29239	1709
EOY31611	1709
EOY29509	1709
EOY31614	1709
EOY29241	1709
EOY31422	1709
EOY31613	1709
EOY31465	1709
EOY30951	1709
EOY13173	1715
EOY28087	1715
EOX94186	1715
EOY13164	1715
EOY16992	1717
EOY16520	1717
EOY22122	1719
EOY22117	1719
EOY03772	1719
EOY22119	1719
EOX98115	1719
EOY03771	1719
EOY29859	1721
EOY11104	1721
EOX91844	1722
EOY30726	1722
EOY15562	1722
EOY26850	1722
EOY26656	1722
EOY11070	1722
EOY26655	1722
EOY05879	1722
EOY11069	1722
EOY05882	1722
EOY30898	1722
EOX94578	1722
EOX95469	1722
EOY03063	1723
EOX94596	1723
EOY10055	1726
EOX93846	1726
EOY27926	1726
EOX97773	1726
EOX93906	1726
EOY15027	1726
EOY05274	1726
EOX95219	1727
EOX96785	1727
EOY14314	1727
EOY21289	1728
EOY33229	1728
EOY00794	1728
EOY34450	1734
EOY00557	1734
EOY34448	1734
EOY34449	1734
EOY00558	1734
EOY07912	1734
EOY02470	1734
EOY29608	1737
EOY29613	1737
EOY29607	1737
EOY29617	1737
EOY23898	1738
EOY28016	1738
EOY27707	1738
EOY27708	1738
EOX92837	1738
EOY11695	1738
EOY06800	1738
EOX94672	1741
EOY06284	1741
EOY11987	1741
EOY11986	1741
EOY20401	1741
EOY20402	1741
EOY17939	1745
EOY09607	1745
EOY14307	1745
EOX98409	1745
EOY15781	1745
EOY14728	1745
EOX91139	1745
EOY05445	1746
EOY06241	1746
EOY18348	1747
EOY18349	1747
EOY18346	1747
EOX98846	1748
EOY05165	1748
EOX92173	1748
EOY03813	1749
EOY03817	1749
EOX98182	1749
EOY30928	1749
EOX91319	1749
EOY02128	1749
EOY04249	1753
EOY02132	1753
EOX97870	1753
EOY32717	1754
EOY17448	1754
EOY09169	1755
EOX93702	1755
EOY00414	1757
EOX93420	1757
EOX92687	1758
EOY16345	1758
EOY16348	1758
EOY16346	1758
EOY29525	1760
EOX93713	1760
EOY04845	1760
EOX99316	1761
EOY17290	1761
EOY00950	1761
EOY20667	1762
EOY27866	1762
EOY01373	1762
EOY00403	1762
EOY25145	1762
EOY13529	1762
EOY31624	1762
EOY27929	1762
EOY30393	1764
EOY27160	1764
EOX93284	1766
EOY11450	1766
EOY02982	1766
EOX92133	1767
EOY15777	1767
EOX91606	1767
EOY25185	1768
EOY28626	1768
EOY23122	1768
EOY26811	1768
EOY19700	1768
EOY03224	1768
EOY01443	1768
EOX96069	1768
EOX92068	1769
EOX96744	1769
EOY15360	1769
EOY25880	1769
EOX98754	1769
EOX96390	1769
EOX95227	1769
EOY19294	1769
EOY33259	1769
EOY00225	1769
EOY31362	1769
EOY21692	1769
EOY07192	1769
EOY28166	1769
EOX99521	1769
EOY34604	1770
EOY25069	1770
EOX98167	1770
EOX98147	1771
EOY33267	1771
EOY08517	1771
EOX91504	1774
EOY27083	1774
EOY25714	1774
EOY20210	1775
EOY04814	1775
EOY11040	1777
EOX94554	1777
EOY14380	1777
EOX91522	1777
EOY29233	1777
EOX92038	1778
EOX92040	1778
EOY34454	1778
EOY02185	1778
EOY07652	1778
EOY16658	1778
EOY18415	1778
EOY08566	1778
EOY12856	1778
EOY32730	1778
EOY21387	1778
EOY25353	1778
EOX92826	1778
EOY00905	1778
EOY32728	1778
EOY07654	1778
EOY07651	1778
EOY09173	1778
EOY32902	1778
EOX91861	1778
EOY07653	1778
EOX92584	1778
EOY17220	1778
EOY21583	1778
EOY13213	1778
EOY23363	1778
EOY11952	1778
EOY27427	1779
EOY27428	1779
EOY13775	1779
EOY27376	1779
EOY28507	1780
EOY12660	1780
EOX91161	1780
EOX98563	1780
EOY33748	1780
EOY22900	1782
EOX96278	1782
EOX95459	1783
EOY23310	1783
EOY30214	1783
EOY24997	1783
EOY24836	1783
EOX95888	1783
EOX92561	1783
EOY29485	1787
EOY25800	1787
EOY31082	1787
EOY13230	1791
EOY29902	1791
EOY16145	1791
EOY16939	1791
EOY23424	1791
EOY29424	1791
EOY12318	1791
EOY01493	1791
EOY23836	1791
EOY28710	1791
EOY24814	1791
EOY32344	1792
EOY32342	1792
EOY09009	1793
EOY09012	1793
EOY34723	1795
EOY04394	1795
EOY26365	1795
EOY04390	1795
EOY16941	1795
EOY26375	1795
EOY26369	1795
EOY07159	1796
EOY00219	1796
EOY29277	1797
EOY04834	1797
EOY27143	1799
EOY29933	1799
EOY09628	1799
EOY32297	1799
EOY08175	1799
EOY30405	1799
EOY33654	1800
EOY01339	1800
EOY24410	1800
EOY01083	1800
EOY23980	1800
EOY10178	1800
EOY03231	1800
EOX96276	1800
EOX96867	1800
EOY08033	1800
EOY31263	1800
EOY09282	1800
EOY15860	1800
EOX91248	1800
EOY09721	1800
EOY04584	1801
EOY25615	1801
EOY07676	1801
EOY24238	1801
EOY18075	1803
EOY06910	1803
EOX95423	1803
EOX93184	1803
EOY26199	1803
EOY23434	1803
EOY24462	1803
EOY15506	1809
EOY12001	1809
EOY19941	1810
EOY33273	1810
EOY19945	1810
EOY19944	1810
EOY19926	1810
EOX96458	1811
EOX96459	1811
EOX96461	1811
EOY24233	1811
EOX96460	1811
EOY22773	1811
EOY10977	1812
EOX97796	1812
EOY17785	1812
EOY08341	1812
EOX97751	1812
EOY33721	1812
EOX96178	1812
EOX94076	1813
EOY21829	1813
EOY03029	1813
EOY30730	1814
EOY18937	1814
EOY18939	1814
EOY29720	1814
EOY10097	1814
EOX96442	1815
EOY30595	1815
EOY24257	1815
EOX95569	1816
EOY19305	1816
EOY16699	1816
EOY08653	1816
EOY19685	1816
EOY03146	1816
EOY00082	1816
EOY08454	1816
EOY00215	1816
EOY26510	1816
EOY14099	1816
EOY03326	1816
EOX94130	1816
EOY21657	1816
EOY31685	1816
EOY03078	1816
EOX94203	1816
EOX94106	1816
EOY21491	1816
EOY26390	1816
EOY14027	1816
EOY21675	1816
EOY21545	1816
EOY26623	1816
EOY08813	1816
EOX99952	1816
EOY14054	1816
EOY08513	1816
EOY21741	1816
EOY03218	1816
EOY32494	1816
EOX99959	1816
EOY16971	1816
EOY17291	1816
EOY18962	1816
EOY03294	1816
EOX99936	1816
EOX99665	1816
EOY16731	1816
EOY21594	1816
EOY16710	1816
EOY31823	1816
EOX99963	1816
EOX94028	1816
EOY08667	1816
EOY16837	1816
EOY21525	1816
EOY20275	1816
EOY20325	1816
EOY08377	1816
EOY21678	1816
EOY19683	1816
EOY21616	1816
EOY03222	1816
EOY20280	1816
EOY26451	1816
EOY31907	1816
EOX99941	1816
EOY04000	1816
EOY14069	1816
EOY26102	1816
EOX93994	1816
EOY19264	1816
EOY07611	1816
EOX92840	1816
EOY08678	1816
EOY01158	1816
EOY14055	1816
EOY26465	1816
EOY18945	1816
EOX94045	1816
EOX94046	1816
EOY08803	1817
EOY00160	1817
EOY03053	1817
EOX94143	1817
EOY12722	1817
EOY11171	1818
EOY05735	1818
EOY31425	1819
EOY31729	1819
EOY06358	1819
EOX91909	1819
EOX91906	1819
EOY02189	1820
EOY01845	1820
EOY03322	1820
EOY03531	1820
EOY01842	1820
EOY14003	1820
EOY06115	1820
EOY11042	1825
EOY01613	1825
EOY03725	1825
EOY18412	1825
EOX91566	1825
EOX91565	1825
EOX97932	1825
EOY03740	1825
EOY23296	1825
EOX91568	1825
EOY01618	1825
EOY03741	1825
EOY01615	1825
EOY06725	1825
EOY04417	1825
EOY03734	1825
EOY03753	1825
EOY01619	1825
EOY03749	1825
EOY25556	1825
EOX91562	1825
EOY03724	1825
EOY03757	1825
EOY12828	1825
EOY34191	1825
EOY03758	1825
EOY01616	1825
EOY18294	1825
EOY03726	1825
EOY21936	1825
EOY03720	1825
EOY26999	1825
EOY00777	1825
EOY26982	1825
EOX93930	1825
EOX91863	1825
EOY07737	1825
EOY30565	1825
EOY26990	1825
EOY26976	1825
EOY26993	1825
EOY11414	1826
EOX91989	1826
EOY15349	1826
EOY10527	1827
EOY19362	1827
EOY19363	1827
EOY19360	1827
EOX92417	1830
EOX92415	1830
EOY15342	1830
EOY34702	1830
EOX92416	1830
EOY20123	1830
EOY13774	1830
EOX90618	1830
EOX96860	1830
EOY15114	1830
EOY30314	1830
EOY20682	1830
EOX90781	1830
EOY07552	1830
EOY18176	1830
EOY06856	1832
EOY02434	1832
EOY31668	1833
EOY26478	1833
EOX99994	1833
EOY14076	1833
EOY15447	1835
EOX91945	1835
EOX91947	1835
EOY03084	1836
EOY04700	1836
EOY07170	1836
EOX97002	1839
EOY21946	1839
EOY13010	1839
EOY11192	1839
EOY22588	1839
EOY03553	1839
EOY17066	1839
EOX99439	1839
EOY06403	1839
EOX92334	1839
EOY16810	1839
EOY22289	1840
EOY02071	1840
EOY14943	1840
EOY14941	1840
EOY11155	1840
EOY23887	1840
EOY14942	1840
EOY30718	1840
EOY22877	1841
EOX96374	1841
EOY26711	1842
EOY26705	1842
EOY20737	1845
EOY09736	1845
EOY19543	1847
EOY19507	1847
EOY19736	1847
EOY19732	1847
EOY11484	1850
EOX94904	1850
EOX94606	1850
EOY11258	1850
EOX94896	1850
EOY12626	1850
EOY30947	1850
EOY28535	1850
EOY26586	1850
EOY34116	1850
EOY07600	1850
EOY26491	1852
EOX90901	1852
EOY31008	1852
EOX97080	1852
EOY28610	1854
EOY01440	1854
EOY28699	1854
EOY12553	1854
EOY20351	1855
EOY14039	1855
EOX96899	1855
EOY09773	1855
EOY20397	1855
EOX94285	1855
EOY14044	1855
EOX96895	1855
EOX92673	1855
EOY09074	1855
EOY09775	1855
EOX96894	1855
EOY20345	1855
EOY20337	1855
EOY09770	1855
EOY13917	1855
EOX96897	1855
EOY00712	1855
EOY14029	1855
EOY20336	1855
EOY20341	1855
EOX96890	1855
EOY09774	1855
EOY14031	1855
EOY09073	1855
EOY14349	1857
EOY26617	1857
EOY16051	1859
EOY06888	1859
EOY06670	1859
EOY06901	1859
EOY06887	1859
EOY17588	1859
EOX98467	1859
EOY17590	1859
EOY06890	1859
EOY17591	1859
EOX91854	1859
EOX98858	1859
EOX95237	1859
EOX92461	1861
EOY16660	1861
EOY02668	1862
EOY11094	1862
EOX94540	1862
EOY25910	1863
EOX95710	1863
EOY31516	1863
EOY17268	1865
EOY24487	1865
EOX96216	1865
EOY27733	1869
EOY29628	1869
EOX98730	1869
EOX97904	1869
EOX95254	1869
EOX96800	1869
EOY11149	1870
EOY06831	1870
EOY25271	1872
EOX99346	1872
EOY28365	1872
EOY28366	1872
EOY27688	1873
EOY13694	1873
EOY23588	1874
EOX98653	1874
EOY03512	1874
EOY27660	1874
EOY15601	1874
EOY01879	1874
EOX91910	1874
EOY04204	1874
EOY26352	1874
EOY31864	1876
EOY04195	1876
EOY00176	1876
EOY21026	1876
EOY26166	1877
EOY18947	1877
EOX96986	1879
EOX96981	1879
EOX96984	1879
EOX96991	1879
EOX96989	1879
EOY15725	1886
EOX94118	1886
EOY21231	1886
EOY21879	1886
EOY28052	1886
EOY26501	1886
EOX94216	1886
EOX99370	1886
EOY03788	1886
EOY03806	1886
EOY23099	1886
EOY01712	1886
EOY03998	1886
EOX95167	1886
EOY08330	1886
EOY13888	1886
EOX94491	1886
EOY03779	1886
EOY32243	1886
EOY20481	1886
EOY20400	1886
EOY18675	1889
EOY29433	1889
EOX97691	1889
EOY31200	1889
EOX96160	1889
EOY15071	1889
EOY07850	1889
EOY24194	1890
EOY12205	1890
EOY14527	1892
EOY14535	1892
EOX94766	1892
EOY10974	1892
EOY14531	1892
EOX91346	1892
EOY14530	1892
EOX91376	1892
EOY14529	1892
EOY10973	1892
EOX91372	1892
EOY10972	1892
EOX91345	1892
EOY25702	1892
EOY14532	1892
EOY10976	1892
EOY18631	1892
EOX91840	1895
EOY18674	1895
EOY27464	1895
EOY15565	1895
EOY34405	1895
EOY20921	1898
EOY04264	1898
EOY15659	1899
EOY15660	1899
EOX91752	1899
EOY01947	1900
EOY17417	1900
EOY01945	1900
EOY01946	1900
EOY01951	1900
EOY02457	1903
EOY00535	1903
EOX95390	1903
EOY20748	1903
EOX93755	1904
EOX93388	1904
EOY12183	1904
EOY03455	1906
EOY21840	1906
EOY10429	1906
EOY28077	1907
EOY28079	1907
EOY07121	1907
EOY10556	1909
EOY03417	1909
EOY01956	1909
EOY01341	1909
EOY10098	1909
EOY25166	1909
EOY26565	1910
EOY02700	1910
EOX96415	1911
EOX96408	1911
EOX99652	1912
EOY19559	1912
EOY25504	1912
EOY20832	1912
EOY13526	1912
EOY16831	1912
EOY31153	1912
EOY04302	1912
EOY25898	1912
EOX92980	1912
EOY12439	1912
EOY16179	1912
EOY21255	1913
EOY23131	1913
EOY08218	1913
EOY08585	1913
EOY33468	1913
EOY28445	1913
EOY33580	1914
EOY15648	1914
EOY07917	1914
EOY19007	1914
EOY29246	1914
EOY08102	1914
EOX93800	1914
EOY02309	1914
EOY03193	1915
EOX99845	1915
EOY33345	1915
EOY07691	1916
EOY18463	1916
EOY15615	1920
EOX97247	1920
EOX91757	1923
EOX91756	1923
EOY07708	1923
EOY31317	1925
EOY00544	1925
EOY24590	1925
EOY15624	1925
EOY11655	1925
EOY28806	1925
EOY20766	1925
EOY14806	1926
EOX97695	1926
EOY27388	1926
EOY30234	1926
EOY27569	1926
EOY33023	1926
EOX92813	1926
EOX96833	1926
EOX90809	1926
EOY33001	1926
EOY16518	1927
EOY16944	1927
EOY24729	1927
EOX92788	1927
EOY00896	1928
EOY01929	1928
EOY21851	1928
EOY04045	1928
EOY04677	1928
EOX95245	1928
EOY29398	1929
EOY19772	1929
EOY32900	1929
EOX94505	1931
EOX94510	1931
EOY33470	1931
EOY02495	1937
EOX95350	1937
EOY23404	1937
EOY19889	1937
EOY19892	1937
EOY23396	1937
EOY23408	1937
EOY23403	1937
EOY23402	1937
EOY12992	1937
EOX95821	1937
EOY05267	1938
EOY05379	1938
EOX93904	1938
EOY05380	1938
EOY19855	1938
EOX93329	1938
EOY18682	1939
EOX98927	1939
EOY07006	1939
EOY00556	1939
EOX96674	1939
EOY03367	1939
EOY02429	1939
EOY15234	1939
EOY07005	1939
EOX93418	1939
EOY00516	1939
EOX95382	1939
EOY19569	1939
EOY09289	1939
EOY09290	1939
EOY26498	1939
EOX95146	1939
EOY06584	1939
EOX93416	1939
EOY12176	1939
EOY06848	1939
EOY31055	1939
EOY25784	1939
EOY06585	1939
EOY05321	1939
EOY19568	1939
EOY07007	1939
EOY13695	1939
EOY29500	1939
EOY18681	1939
EOY11230	1943
EOY11244	1943
EOX91682	1943
EOY09932	1948
EOY18923	1948
EOY20323	1949
EOY02026	1949
EOX94296	1950
EOY26411	1950
EOY21492	1957
EOY09125	1957
EOY03879	1957
EOY32069	1958
EOY08438	1958
EOY24917	1959
EOX95802	1959
EOY04383	1959
EOY24578	1959
EOY02233	1959
EOY07281	1961
EOY17903	1961
EOY33801	1961
EOY20495	1962
EOY20788	1962
EOY20798	1962
EOY05251	1966
EOY28922	1966
EOX98417	1967
EOY33731	1967
EOY15776	1967
EOY14047	1967
EOY01289	1968
EOY21503	1968
EOY19972	1968
EOY19973	1968
EOY16019	1968
EOY19934	1968
EOY32842	1968
EOX92126	1968
EOY19964	1968
EOX98827	1968
EOY10553	1968
EOY30552	1969
EOY27012	1969
EOY16110	1972
EOY29887	1972
EOY34664	1973
EOY20040	1973
EOY09253	1974
EOY12417	1974
EOX91290	1976
EOY20194	1976
EOX91304	1976
EOX91302	1976
EOX91299	1976
EOX91294	1976
EOX91300	1976
EOX91301	1976
EOX91293	1976
EOX91298	1976
EOX91291	1976
EOX98164	1976
EOX91303	1976
EOY26869	1976
EOY01672	1976
EOY28428	1977
EOY26804	1977
EOY12778	1977
EOY07388	1977
EOY29678	1977
EOY30763	1977
EOY01068	1977
EOY22957	1978
EOY33832	1978
EOY08109	1978
EOY22236	1978
EOY15619	1980
EOY22781	1980
EOY28011	1980
EOY31752	1980
EOY33182	1981
EOX94620	1981
EOY09075	1981
EOX96190	1981
EOY14672	1981
EOY21292	1981
EOY25178	1981
EOX91391	1981
EOY16176	1981
EOY22452	1981
EOY03971	1981
EOY24478	1981
EOY31149	1981
EOY01092	1981
EOY11087	1981
EOX91205	1981
EOY05833	1981
EOY16463	1981
EOY04379	1981
EOY22250	1981
EOX91403	1981
EOX98249	1981
EOY34103	1982
EOY18196	1982
EOY18826	1982
EOY07948	1982
EOX93595	1987
EOY08067	1987
EOY08064	1987
EOY31187	1987
EOY10568	1987
EOX91901	1987
EOY18006	1987
EOX98646	1987
EOY29436	1987
EOY29435	1987
EOY10573	1987
EOY31190	1987
EOY10570	1987
EOY10571	1987
EOY31189	1987
EOX98641	1987
EOX93594	1987
EOY24285	1987
EOY01907	1988
EOY31692	1988
EOY30988	1989
EOY30984	1989
EOY29814	1989
EOY17294	1992
EOY30156	1992
EOY27361	1992
EOX92921	1993
EOY25161	1993
EOY10104	1993
EOY27912	1993
EOY02951	1994
EOX90816	1994
EOY22634	1994
EOY02952	1994
EOY15164	1995
EOY09060	1995
EOX90723	1995
EOX94183	1996
EOY13162	1996
EOY02535	1998
EOY31133	1998
EOY00647	1998
EOY15151	2000
EOX90731	2000
EOX97554	2000
EOY16683	2000
EOY14649	2001
EOX91260	2001
EOY24623	2002
EOY24281	2002
EOY22837	2002
EOY19374	2002
EOY14886	2002
EOX96389	2002
EOY16028	2004
EOY13238	2004
EOX92836	2004
EOX92146	2004
EOY01503	2006
EOY01506	2006
EOY14667	2006
EOX96510	2006
EOY10567	2007
EOY03826	2007
EOY04926	2010
EOY16011	2010
EOY06295	2011
EOY31530	2011
EOY04354	2011
EOY01501	2011
EOY13997	2014
EOY28225	2014
EOY17074	2014
EOX99441	2014
EOY12004	2015
EOY11960	2015
EOY12007	2015
EOY12008	2015
EOY11962	2015
EOY19721	2015
EOY25228	2015
EOY15915	2018
EOY15914	2018
EOY15913	2020
EOY23974	2020
EOX98717	2020
EOY10314	2020
EOY06016	2020
EOX92004	2020
EOX94479	2020
EOY07446	2021
EOX99161	2021
EOY34243	2021
EOY18085	2021
EOY24830	2021
EOX99158	2021
EOX95896	2021
EOY14618	2022
EOX91279	2022
EOX91385	2023
EOX98224	2023
EOX98226	2023
EOX98222	2023
EOX92165	2024
EOY16072	2024
EOY16071	2024
EOX91999	2024
EOY13406	2026
EOY13409	2026
EOY03961	2028
EOY32634	2028
EOY21713	2029
EOY00208	2029
EOY02359	2029
EOY02000	2029
EOY03414	2029
EOY33712	2031
EOY33714	2031
EOY17779	2031
EOY17778	2031
EOY33716	2031
EOY23164	2033
EOY21211	2033
EOY29667	2034
EOY30776	2034
EOY34389	2035
EOY16819	2035
EOY32103	2035
EOY15828	2035
EOY32118	2035
EOX92658	2035
EOX98972	2035
EOY34692	2035
EOY11955	2035
EOX92325	2035
EOY08448	2042
EOY08444	2042
EOX95581	2042
EOY33328	2042
EOY24564	2046
EOX96146	2046
EOY24566	2046
EOY26805	2046
EOX96147	2046
EOY26806	2046
EOX96145	2046
EOY24565	2046
EOX96144	2046
EOY33515	2046
EOY33520	2046
EOX93983	2048
EOY05375	2048
EOX93536	2048
EOY29007	2048
EOX92150	2050
EOY23473	2050
EOY22901	2050
EOY24416	2050
EOY16035	2050
EOY33219	2053
EOY19313	2053
EOY13877	2054
EOY11855	2054
EOY18178	2057
EOY34077	2057
EOY07553	2057
EOY30994	2059
EOY26513	2059
EOY10387	2060
EOX92459	2060
EOX92456	2060
EOX92457	2060
EOX94437	2061
EOY06058	2061
EOY32130	2062
EOX98951	2062
EOY18164	2062
EOY18166	2062
EOY33737	2063
EOY06246	2063
EOX94270	2063
EOY10825	2063
EOY10826	2063
EOY13637	2065
EOY00946	2065
EOY09553	2065
EOY06845	2065
EOY24134	2066
EOX95968	2066
EOY12027	2066
EOY10020	2066
EOX95971	2066
EOY06402	2066
EOY25398	2066
EOY12024	2067
EOX96175	2067
EOX93525	2067
EOY10234	2071
EOY10224	2071
EOY15804	2071
EOY20406	2071
EOY15792	2071
EOY15302	2071
EOY14638	2071
EOX97871	2071
EOY14640	2071
EOY09428	2071
EOX91573	2071
EOY14960	2071
EOY17248	2071
EOY12074	2071
EOY13939	2071
EOX91577	2071
EOY14630	2071
EOX93844	2071
EOY17412	2071
EOY14963	2071
EOY00690	2071
EOY22275	2071
EOY14636	2071
EOY15794	2071
EOY19785	2071
EOY14632	2071
EOY20103	2071
EOX92244	2071
EOY14635	2071
EOX95688	2071
EOY05501	2071
EOY14628	2071
EOY17432	2071
EOY03925	2071
EOY12081	2071
EOY13942	2071
EOY24464	2071
EOY15793	2071
EOY15810	2071
EOY03932	2071
EOY24550	2071
EOY13814	2071
EOX92273	2071
EOY12077	2071
EOX90921	2071
EOY21000	2071
EOY09434	2071
EOY26245	2071
EOY14637	2071
EOY24463	2071
EOX93843	2071
EOY04050	2071
EOY24469	2071
EOY01665	2071
EOY10251	2071
EOY22940	2071
EOY34704	2071
EOY22939	2071
EOX91576	2071
EOX97186	2071
EOY22283	2071
EOY34708	2071
EOX92080	2071
EOY14957	2071
EOY17299	2071
EOY12079	2071
EOY27267	2071
EOY24552	2071
EOX91575	2071
EOY12082	2071
EOY30248	2071
EOY12076	2071
EOY14956	2071
EOY14961	2071
EOY22285	2071
EOY32873	2071
EOY04285	2071
EOY09427	2071
EOY13950	2071
EOY19787	2071
EOX97189	2071
EOY15779	2071
EOY20996	2071
EOY08759	2071
EOY32537	2071
EOY09429	2071
EOY09432	2071
EOY20993	2071
EOY20114	2071
EOY23894	2071
EOY12075	2071
EOY03933	2071
EOY20104	2071
EOX93838	2071
EOY14629	2071
EOX95626	2071
EOX91268	2071
EOY08091	2071
EOY09373	2071
EOX91269	2071
EOY14958	2071
EOY04049	2071
EOY22945	2071
EOY00790	2071
EOY03929	2071
EOY22049	2071
EOY17300	2071
EOY09430	2071
EOY00688	2071
EOX93484	2071
EOY20108	2071
EOY12078	2071
EOY15778	2071
EOY10254	2071
EOY10249	2071
EOY22276	2071
EOX92908	2071
EOY15780	2071
EOY14634	2071
EOY03930	2071
EOY20106	2071
EOY13947	2071
EOY22282	2071
EOY20116	2071
EOY20175	2071
EOY02493	2071
EOY28644	2071
EOY20333	2071
EOY19194	2071
EOY32158	2071
EOX91574	2071
EOY10246	2071
EOY10250	2071
EOY10017	2071
EOY20995	2071
EOX99864	2071
EOY14953	2071
EOY10252	2071
EOY14639	2071
EOY24466	2071
EOY20990	2071
EOY14644	2071
EOY09433	2071
EOY00691	2071
EOY15806	2071
EOY14954	2071
EOY20999	2071
EOY20111	2071
EOY22281	2071
EOY19784	2071
EOY14641	2071
EOY04502	2071
EOX92563	2073
EOY16530	2073
EOX96900	2073
EOY11440	2074
EOY11446	2074
EOY11444	2074
EOY28587	2074
EOY20270	2074
EOY11445	2074
EOY11447	2074
EOY28857	2074
EOX94686	2074
EOY20889	2074
EOY20684	2074
EOY27893	2074
EOY20700	2074
EOY33810	2074
EOY29379	2074
EOX96560	2074
EOY02871	2074
EOY17809	2074
EOY03766	2074
EOX92748	2074
EOY21124	2074
EOY21082	2074
EOY17808	2074
EOY12448	2074
EOX94875	2074
EOX98037	2074
EOY18226	2074
EOY02977	2074
EOY20268	2074
EOY31719	2074
EOY07874	2074
EOY25419	2074
EOY00440	2074
EOY26373	2074
EOY07695	2074
EOY13652	2074
EOY18624	2074
EOY07517	2074
EOY13840	2074
EOY27887	2074
EOY33024	2074
EOY28653	2074
EOY15285	2074
EOX95416	2074
EOX90670	2074
EOY03760	2074
EOY07815	2074
EOY12738	2074
EOX97162	2074
EOY04140	2074
EOY09540	2074
EOY18471	2074
EOY11442	2074
EOY02010	2074
EOY18122	2074
EOY17804	2074
EOY25847	2074
EOY16801	2074
EOY28296	2074
EOX95881	2074
EOY03372	2074
EOY03410	2074
